"G01039"," C004B","202301","14","O","000000266","000000706","000000663","177124039100","09","SS  274","02451","GOM SHELF LLC","SS274","000000000","S03","19950816","",""
"G01039"," C005","202301","00","U","000000000","000000000","000000000","177124039200","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C006","202301","00","U","000000000","000000000","000000000","177124039300","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C007","202301","00","U","000000000","000000000","000000000","177124039900","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C008","202301","00","U","000000000","000000000","000000000","177124040300","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C009A","202301","14","O","000000179","000000516","000000164","177124040200","09","SS  274","02451","GOM SHELF LLC","SS274","000000000","S02","19931130","",""
"G01039"," C010","202301","00","U","000000000","000000000","000000000","177124040000","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C011A","202301","00","G","000000000","000000000","000000000","177124040100","13","SS  274","02451","GOM SHELF LLC","SS274","000000000","S02","19960901","",""
"G01039"," C012","202301","00","U","000000000","000000000","000000000","177124040700","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C013","202301","00","U","000000000","000000000","000000000","177124040800","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C014","202301","00","U","000000000","000000000","000000000","177124040900","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C015B","202301","14","O","000000144","000001406","000000138","177124041400","09","SS  274","02451","GOM SHELF LLC","SS274","000000000","S03","19980302","",""
"G01039"," C016","202301","00","U","000000000","000000000","000000000","177124041300","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C017","202301","00","U","000000000","000000000","000000000","177124041501","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C018","202301","00","U","000000000","000000000","000000000","177124041800","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C019","202301","00","U","000000000","000000000","000000000","177124042000","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C020","202301","14","G","000000255","000001594","000000125","177124041900","11","SS  274","02451","GOM SHELF LLC","SS274","000000000","S01","19900831","",""
"G01039"," C021","202301","00","U","000000000","000000000","000000000","177124042600","14","SS  274","02451","GOM SHELF LLC","SS274","000000000","X01","","",""
"G01039"," C022","202301","14","G","000000011","000008729","000001550","177124056102","11","SS  274","02451","GOM SHELF LLC","SS274","000000000","S01","20141231","",""
"G01039"," C023","202301","00","O","000000000","000000000","000000000","177124059600","12","SS  274","02451","GOM SHELF LLC","SS274","000000000","D01","19991103","",""
"G01039"," C023D","202301","00","G","000000000","000000000","000000000","177124059600","13","SS  274","02451","GOM SHELF LLC","SS274","000000000","D02","19991103","",""
"G01039"," C024","202301","14","O","000001663","000001348","000000025","177124060100","09","SS  274","02451","GOM SHELF LLC","SS274","000000000","S02","20000214","",""
"G01192","  016","202301","00","U","000000000","000000000","000000000","177074091800","14","SM   41","03672","QUARTERNORTH ENERGY LLC","SM041","000000000","X01","","",""
"G01192"," A001","202301","00","U","000000000","000000000","000000000","177070032700","14","SM   41","03650","GREYHOUND ENERGY LLC","SM041","000000000","X01","","",""
"G01192"," A009","202301","00","U","000000000","000000000","000000000","177074084500","14","SM   41","03650","GREYHOUND ENERGY LLC","SM041","000000000","X01","","",""
"G01192"," B002","202301","00","U","000000000","000000000","000000000","177074084901","14","SM   41","03672","QUARTERNORTH ENERGY LLC","SM041","000000000","X01","","",""
"G01192"," B003","202301","31","O","000004788","000003360","000044351","177074085300","09","SM   41","03672","QUARTERNORTH ENERGY LLC","SM041","000000000","S01","20040430","",""
"G01192"," B004","202301","00","O","000000000","000000000","000000000","177074085400","12","SM   41","03672","QUARTERNORTH ENERGY LLC","SM041","000000000","D02","20071130","",""
"G01192"," B004","202301","31","O","000010469","000004573","000031314","177074085400","08","SM   41","03672","QUARTERNORTH ENERGY LLC","SM041","000000000","D03","20060731","",""
"G01192"," B005D","202301","31","O","000001922","000002733","000057244","177074085700","09","SM   41","03672","QUARTERNORTH ENERGY LLC","SM041","000000000","D02","20040801","",""
"G01192"," B006","202301","00","O","000000000","000000000","000000000","177074087600","12","SM   41","03672","QUARTERNORTH ENERGY LLC","SM041","000000000","S02","20170630","",""
"G01192","CA013C","202301","00","G","000000000","000000000","000000000","177074047700","13","SM   41","03650","GREYHOUND ENERGY LLC","SM041","000000000","S04","19950331","",""
"G01192","CA014","202301","00","O","000000000","000000000","000000000","177074067601","12","SM   41","03650","GREYHOUND ENERGY LLC","SM041","000000000","S01","20040912","",""
"G01192","CA015","202301","02","G","000000035","000002587","000000001","177074089200","11","SM   41","03650","GREYHOUND ENERGY LLC","SM041","000000000","S01","20200131","",""
"G01610"," A001","202301","00","O","000000000","000000000","000000000","177232001001","12","SP   65","02451","GOM SHELF LLC","SP065","000000000","S01","19950228","",""
"G01610"," A009","202301","00","O","000000000","000000000","000000000","177232004400","12","SP   65","02451","GOM SHELF LLC","SP065","000000000","S01","19851031","",""
"G01610"," A012D","202301","25","O","000003439","000000241","000000672","177232004700","09","SP   65","02451","GOM SHELF LLC","SP065","000000000","S02","19920531","891012333","0"
"G01610"," A016A","202301","25","O","000000599","000000042","000006593","177232005100","09","SP   65","02451","GOM SHELF LLC","SP065","000000000","S01","19831031","891012333","0"
"G01610"," A018D","202301","25","O","000001574","000000135","000024516","177232005600","09","SP   65","02451","GOM SHELF LLC","SP065","000000000","S02","19840630","891012332","0"
"G01610"," A024","202301","00","O","000000000","000000000","000000000","177232006700","12","SP   65","02451","GOM SHELF LLC","SP065","000000000","S01","19840731","891012332","0"
"G01610"," A027","202301","00","U","000000000","000000000","000000000","177232007100","14","SP   65","02451","GOM SHELF LLC","SP065","000000000","X01","","",""
"G01610"," A028D","202301","00","O","000000000","000000000","000000000","177232007200","12","SP   65","02451","GOM SHELF LLC","SP065","000000000","S01","19850531","891012332","0"
"G01610"," A029D","202301","25","O","000001422","000000070","000004129","177232007400","09","SP   65","02451","GOM SHELF LLC","SP065","000000000","D02","19800731","891012332","0"
"G01610"," A029I","202301","00","S","000000000","000000000","000000000","177232007400","04","SP   65","02451","GOM SHELF LLC","SP065","000000000","D01","","891012332","0"
"G01610"," A030A","202301","25","O","000000299","000000295","000002956","177232007501","09","SP   65","02451","GOM SHELF LLC","SP065","000000000","S01","19790131","891012332","0"
"G01610"," A034","202301","00","O","000000000","000000000","000000000","177232007900","12","SP   65","02451","GOM SHELF LLC","SP065","000000000","S01","19701031","891012332","0"
"G01610"," A036","202301","00","O","000000000","000000000","000000000","177232007802","12","SP   65","02451","GOM SHELF LLC","SP065","000000000","S01","19910510","891012332","0"
"G01610"," B011","202301","00","O","000000000","000000000","000000000","177254001900","12","SP   65","02451","GOM SHELF LLC","SP065","000000000","S03","19900930","891012332","0"
"G01610"," B019A","202301","00","O","000000000","000000000","000000000","177254003000","12","SP   65","02451","GOM SHELF LLC","SP065","000000000","D03","19930430","891012332","0"
"G01610"," B019D","202301","00","O","000000000","000000000","000000000","177254003000","12","SP   65","02451","GOM SHELF LLC","SP065","000000000","D02","19971231","891012333","0"
"G01610"," B033","202301","18","O","000000647","000000206","000015402","177254005002","09","SP   65","02451","GOM SHELF LLC","SP065","000000000","S01","20000708","",""
"G01610"," C010B","202301","09","O","000000281","000000022","000002344","177254042800","09","SP   65","02451","GOM SHELF LLC","SP065","000000000","S03","19940930","891012333","0"
"G01610"," C022","202301","00","U","000000000","000000000","000000000","177254045800","14","SP   65","02451","GOM SHELF LLC","SP065","000000000","X01","","",""
"G01610"," C023","202301","00","O","000000000","000000000","000000000","177254046700","12","SP   65","02451","GOM SHELF LLC","SP065","000000000","S01","19960731","",""
"G01666","  013","202301","00","O","000000000","000000000","000000000","177244004700","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","D01","19721130","",""
"G01666","  013D","202301","00","O","000000000","000000000","000000000","177244004700","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","D02","19721031","",""
"G01666"," B001","202301","00","U","000000000","000000000","000000000","177240007800","14","MP  289","02451","GOM SHELF LLC","MP290","000000000","X01","","",""
"G01666"," B005","202301","00","U","000000000","000000000","000000000","177240011701","14","MP  289","02451","GOM SHELF LLC","MP290","000000000","X01","","",""
"G01666"," B014","202301","00","U","000000000","000000000","000000000","177242000100","14","MP  289","02451","GOM SHELF LLC","MP290","000000000","X01","","",""
"G01666"," B015","202301","00","U","000000000","000000000","000000000","177240014800","14","MP  289","02451","GOM SHELF LLC","MP290","000000000","X01","","",""
"G01666"," B016","202301","00","U","000000000","000000000","000000000","177242003100","14","MP  289","02451","GOM SHELF LLC","MP290","000000000","X01","","",""
"G01666"," B018","202301","00","U","000000000","000000000","000000000","177242003200","14","MP  289","02451","GOM SHELF LLC","MP290","000000000","X01","","",""
"G01666"," C001","202301","00","O","000000000","000000000","000000000","177244048100","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","D01","19930228","",""
